Pixel #,Angle,Signal,Noise_Ref,Noise_term,Noise_space
61,69.538493362,0.557581243488064,3.5970695970696,0.009059171517983694,0.238752768731895
62,69.476270568,0.5470721255612557,3.5982905982906,0.009498015648174507,0.2398298086090873
63,69.414110818,0.5369533815062818,3.73504273504274,-0.015793278387608092,0.2270217737732212
64,69.35201411199999,0.5272488904988241,3.81562881562882,0.0018171163044313203,0.20491110950117597
65,69.28998045,0.5179671899584788,3.73748473748474,-0.007283784104784809,0.19846534842766916
66,69.228009832,0.5091058027846463,3.70695970695971,-0.017511417378523776,0.2086148823273427
67,69.166102258,0.5006512764358583,3.75091575091575,-0.0015573418829420613,0.23274716106414173
68,69.104257728,0.4925862399846866,3.67643467643468,0.00639721598847397,0.23408264078582136
69,69.04247624199999,0.4848868156426744,3.65689865689866,-0.003945747278789368,0.22896961173629066
70,68.98075779999999,0.4775290286415814,3.73748473748474,-0.02223839074745041,0.20786790046655357
71,68.919102402,0.4704896998147281,3.82905982905983,-0.0002645017534598439,0.21127050426690486
72,68.857510048,0.46375013486660266,3.9047619047619,-0.01500514800257797,0.21104661310087736
73,68.795980738,0.4572977962236014,3.90598290598291,-0.0023324352432404216,0.20947306967199059
74,68.734514472,0.45112894783048607,3.84859584859585,0.0002155368789042868,0.20242435166189998
75,68.67311125,0.44525090973802545,3.52991452991453,0.009221225947050144,0.19535787614921057
76,68.611771072,0.43968531202517186,3.4029304029304,-0.021907794818134787,0.1670602925675801
77,68.550493938,0.434470697287376,3.55677655677656,-0.004977082462959116,0.14294090587088004
78,68.489279848,0.42966496429103507,3.61172161172161,0.020125216301902095,0.12848243259875491
79,68.428128802,0.42534910402648296,3.63003663003663,-0.0066426203372326785,0.119218672630093
80,68.3670408,0.4216274096543747,3.84004884004884,0.0027598849642987947,0.1128717954330653
81,68.306015842,0.41863047329595166,3.76800976800977,0.006277516390695996,0.10729305230353031
82,68.245053928,0.4165123863736645,3.73015873015873,0.0021597924590436766,0.08070528956741552
83,68.184155058,0.4154469983088057,3.71306471306471,0.011213984457681616,0.06301403424627527
84,68.123319232,0.4156223956073568,3.68009768009768,-0.008561064928456243,0.040581983954687206
85,68.06254645,0.41722796805891577,3.64468864468864,0.016795583075015046,0.01459782758597522
86,68.001836712,0.4204420392770659,3.40537240537241,-0.012492252549088973,-0.0009368402810099319
87,67.941190018,0.42541520219995177,3.45543345543346,-0.00883377271822878,-0.025061845309492792
88,67.880606368,0.43225562255026456,3.4004884004884,-0.0038055920911184756,-0.04446388107809257
89,67.820085762,0.4410169647077717,3.4029304029304,-0.0009312445049411657,-0.05780921443866471
90,67.7596282,0.45170117632753193,3.28815628815629,0.007537577864269646,-0.060687437003357936
91,67.699233682,0.46426440658310547,3.31868131868132,0.0005989037971775701,-0.06470590768685847
92,67.63890220799999,0.47864104590906376,3.32722832722833,0.010196515119614464,-0.08634746792741277
93,67.578633778,0.49477614213224025,3.32967032967033,-0.021311097360664735,-0.10937093494485522
94,67.518428392,0.512655137677252,3.44444444444444,-0.011193630982339893,-0.15675297532347704
95,67.45828605,0.5323249530549182,3.47619047619048,0.0031668948869820316,-0.18107802646552623
96,67.398206752,0.5538914274085998,3.43223443223443,0.014647358932465973,-0.19956912217914374
97,67.338190498,0.5774888984617563,3.30647130647131,0.0021755200495789597,-0.20119643169661633
98,67.278237288,0.6032158929934278,3.15140415140415,0.010985550507123113,-0.20259597823170783
99,67.218347122,0.6310459362197108,3.12087912087912,-0.022765458828494088,-0.20811948864537583
100,67.15852,0.6607273548967456,3.04761904761905,-0.0007287482384266611,-0.21721773951213064
101,67.098755922,0.6917033530823289,3.06959706959707,0.014996788436528012,-0.22949173812608387
102,67.039054888,0.7231016787618602,3.06715506715507,0.0005794639842402556,-0.23185964054530017
103,66.979416898,0.7538409163242109,3.10866910866911,0.018888139769753363,-0.23145285662271886
104,66.919841952,0.7828406857939669,3.25274725274725,-0.01905559144388871,-0.24079864375192495
105,66.86033005,0.8092492313249915,3.38583638583639,0.012303349836385192,-0.23802672862033947
106,66.80088119199999,0.8325790043758711,3.5006105006105,0.008803551294171477,-0.22916079719066007
107,66.741495378,0.8527090129359601,3.47741147741148,0.009665760950328046,-0.20137474327303917
108,66.682172608,0.869792618980768,3.19169719169719,0.00855050784260922,-0.18042766106187003
109,66.622912882,0.8841398778804983,3.02075702075702,0.03015926147918895,-0.16910349954581727
110,66.5637162,0.8961204403983697,3.01587301587302,0.017958291758097402,-0.16616092622832868
111,66.504582562,0.9061014224030527,3.1025641025641,0.014135969001670913,-0.15521594424484664
112,66.445511968,0.9144161662989706,2.94627594627595,0.00898676475728409,-0.14193377922893358
113,66.386504418,0.921351941202394,2.92918192918193,-0.02076283693175777,-0.12602055312402805
114,66.327559912,0.927149569762155,2.95115995115995,0.003761857529518677,-0.11002089785483204
115,66.26867845,0.9320073766931668,2.85470085470085,0.02834537029874405,-0.07999711150924882
116,66.209860032,0.9360874405727991,2.77777777777778,-0.015094581367052462,-0.05564788013323818
117,66.151104658,0.9395217252449345,2.85470085470085,0.0068862767292642395,-0.0460230083929245
118,66.092412328,0.9424177697123003,2.91208791208791,0.016480055140233547,-0.045981711012090254
119,66.033783042,0.9448631943264306,3.1965811965812,0.0022166187387458254,-0.06594799188181666
120,65.9752168,0.9469297270459107,3.22588522588523,0.009211267270412214,-0.08811065058868173
121,65.916713602,0.9486762747306943,3.24908424908425,-0.0018954453675283753,-0.09899570351686526
122,65.85827344799999,0.9501514276296174,3.1953601953602,-0.008610653702145261,-0.08542082006370233
123,65.799896338,0.9513954468293607,3.13797313797314,-0.01655663389261589,-0.05373007717955569
124,65.741582272,0.952441840782432,3.14041514041514,-0.005138743113690754,-0.032923955867969035
125,65.68333125,0.9533186301815201,3.14529914529915,0.010515672541215878,-0.0363931643430111
126,65.625143272,0.9540493215920551,3.14285714285714,0.013457407966022461,-0.041461909004642084
127,65.567018338,0.9546538030960563,3.07936507936508,0.020951328374185358,-0.03673151919439133
128,65.50895644799999,0.9551488274343133,3.01953601953602,-0.0018484487099888643,-0.035213526180775334
